zip5,county_fips,CBSA Code,CBSA Title
28124,37025,16740,"Charlotte-Concord-Gastonia, NC-SC"
03285,33009,30150,"Lebanon-Claremont, NH-VT"
55702,27137,20260,"Duluth, MN-WI"
48131,26115,33780,"Monroe, MI"
60951,17075,,
76566,48099,28660,"Killeen-Temple, TX"
84051,49013,,
77355,48339,26420,"Houston-Pasadena-The Woodlands, TX"
69037,31057,,
22937,51003,16820,"Charlottesville, VA"
62238,17145,,
16350,42123,47620,"Warren, PA"
38961,28161,37060,"Oxford, MS"
39743,28087,18060,"Columbus, MS"
35984,01049,22840,"Fort Payne, AL"
44085,39007,17410,"Cleveland, OH"
99144,53043,,
00754,72129,41980,"San Juan-Bayamón-Caguas, PR"
73090,40017,36420,"Oklahoma City, OK"
54968,55047,,
18347,42089,20700,"East Stroudsburg, PA"
27597,37183,39580,"Raleigh-Cary, NC"
31070,13093,,
76126,48439,19100,"Dallas-Fort Worth-Arlington, TX"
79324,48017,,
03561,33009,30150,"Lebanon-Claremont, NH-VT"
46348,18091,33140,"Michigan City-La Porte, IN"
65348,29053,17860,"Columbia, MO"
52329,19019,,
75407,48085,19100,"Dallas-Fort Worth-Arlington, TX"
56274,27051,,
72513,05135,,
43023,39089,18140,"Columbus, OH"
04921,23027,,
30455,13251,,
93925,06053,41500,"Salinas, CA"
66769,20011,,
70037,22075,35380,"New Orleans-Metairie, LA"
35089,01037,45180,"Talladega-Sylacauga, AL"
42441,21107,31580,"Madisonville, KY"
52249,19011,16300,"Cedar Rapids, IA"
49302,26081,24340,"Grand Rapids-Wyoming-Kentwood, MI"
76842,48319,,
75683,48459,30980,"Longview, TX"
13480,36065,46540,"Utica-Rome, NY"
72944,05131,22900,"Fort Smith, AR-OK"
61523,17143,37900,"Peoria, IL"
61418,17071,15460,"Burlington, IA-IL"
98513,53067,36500,"Olympia-Lacey-Tumwater, WA"
38927,28135,,
60424,17063,16980,"Chicago-Naperville-Elgin, IL-IN"
68341,31067,13100,"Beatrice, NE"
04358,23011,12300,"Augusta-Waterville, ME"
68335,31169,,
78124,48187,41700,"San Antonio-New Braunfels, TX"
60918,17075,,
30175,13227,12060,"Atlanta-Sandy Springs-Roswell, GA"
52216,19031,,
46797,18003,23060,"Fort Wayne, IN"
97123,41067,38900,"Portland-Vancouver-Hillsboro, OR-WA"
48762,26001,,
51234,19167,,
91042,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
68036,31023,,
54101,55083,24580,"Green Bay, WI"
24219,51195,,
04088,23017,,
65075,29131,,
76226,48121,19100,"Dallas-Fort Worth-Arlington, TX"
75944,48347,34860,"Nacogdoches, TX"
32094,12121,,
84521,49015,,
71045,22013,,
72533,05137,,
97408,41039,21660,"Eugene-Springfield, OR"
14171,36009,36460,"Olean, NY"
72136,05145,42620,"Searcy, AR"
63532,29121,,
62801,17121,16460,"Centralia, IL"
62242,17157,,
64748,29011,,
71229,22067,33740,"Monroe, LA"
40076,21211,31140,"Louisville/Jefferson County, KY-IN"
74084,40113,46140,"Tulsa, OK"
70760,22077,12940,"Baton Rouge, LA"
29651,45045,24860,"Greenville-Anderson-Greer, SC"
12571,36027,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY"
89441,32031,39900,"Reno, NV"
83821,16017,41760,"Sandpoint, ID"
92368,06071,40140,"Riverside-San Bernardino-Ontario, CA"
56114,27101,,
58006,38017,22020,"Fargo, ND-MN"
60444,17063,16980,"Chicago-Naperville-Elgin, IL-IN"
01002,25015,11200,"Amherst Town-Northampton, MA"
22657,51171,,
82434,56003,,
71450,22069,35060,"Natchitoches, LA"
49323,26005,26090,"Holland, MI"
24726,54109,,
70756,22077,12940,"Baton Rouge, LA"
31749,13019,,
36273,01029,,
07728,34025,35620,"New York-Newark-Jersey City, NY-NJ"
30025,13297,12060,"Atlanta-Sandy Springs-Roswell, GA"
47023,18137,,
93437,06083,42200,"Santa Maria-Santa Barbara, CA"
80809,08041,17820,"Colorado Springs, CO"
45697,39001,,
62421,17159,,
16935,42117,,
65274,29089,17860,"Columbia, MO"
60119,17089,16980,"Chicago-Naperville-Elgin, IL-IN"
24541,51143,19260,"Danville, VA"
75414,48181,43300,"Sherman-Denison, TX"
46310,18073,16980,"Chicago-Naperville-Elgin, IL-IN"
16420,42123,47620,"Warren, PA"
80926,08041,17820,"Colorado Springs, CO"
04411,23019,12620,"Bangor, ME"
62558,17167,44100,"Springfield, IL"
42757,21099,,
64429,29063,41140,"St. Joseph, MO-KS"
46902,18067,29020,"Kokomo, IN"
48105,26161,11460,"Ann Arbor, MI"
62236,17133,41180,"St. Louis, MO-IL"
36022,01051,33860,"Montgomery, AL"
65742,29077,44180,"Springfield, MO"
57265,46051,,
49930,26061,26340,"Houghton, MI"
47356,18065,35220,"New Castle, IN"
05667,50023,12740,"Barre, VT"
51556,19085,36540,"Omaha, NE-IA"
03269,33001,29060,"Laconia, NH"
24319,51173,,
38621,28107,,
37352,47127,46100,"Tullahoma-Manchester, TN"
12157,36095,10580,"Albany-Schenectady-Troy, NY"
63448,29111,39500,"Quincy, IL-MO"
59242,30091,,
46143,18081,26900,"Indianapolis-Carmel-Greenwood, IN"
75838,48161,,
72631,05015,,
73760,40093,,
71326,22025,,
97304,41053,41420,"Salem, OR"
38475,47071,,
68357,31067,13100,"Beatrice, NE"
75117,48467,,
56122,27101,,
99919,02198,,
62615,17167,44100,"Springfield, IL"
30206,13231,12060,"Atlanta-Sandy Springs-Roswell, GA"
49817,26041,21540,"Escanaba, MI"
22901,51003,16820,"Charlottesville, VA"
66054,20087,45820,"Topeka, KS"
36374,01045,37120,"Ozark, AL"
38357,47109,,
42234,21219,,
19530,42011,39740,"Reading, PA"
60447,17093,16980,"Chicago-Naperville-Elgin, IL-IN"
56219,46109,,
14067,36063,15380,"Buffalo-Cheektowaga, NY"
26161,54085,,
75431,48223,44860,"Sulphur Springs, TX"
01237,25003,38340,"Pittsfield, MA"
36720,01131,,
65759,29213,14700,"Branson, MO"
42519,21199,43700,"Somerset, KY"
61319,17105,38700,"Pontiac, IL"
52645,19087,,
36435,01131,,
42171,21227,14540,"Bowling Green, KY"
00683,72125,32420,"Mayagüez, PR"
25550,54053,,
14561,36069,40380,"Rochester, NY"
37026,47015,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
36340,01061,20020,"Dothan, AL"
37027,47187,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
38006,47075,,
68431,31147,,
32926,12009,37340,"Palm Bay-Melbourne-Titusville, FL"
31830,13199,12060,"Atlanta-Sandy Springs-Roswell, GA"
37729,47013,28940,"Knoxville, TN"
49057,26159,,
40162,21093,21060,"Elizabethtown, KY"
72633,05089,,
03301,33013,18180,"Concord, NH"
49229,26091,10300,"Adrian, MI"
76958,48451,41660,"San Angelo, TX"
52042,19043,,
35803,01089,26620,"Huntsville, AL"
08094,34015,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
48412,26087,19820,"Detroit-Warren-Dearborn, MI"
05766,50001,,
62954,17059,,
58038,38097,,
38061,47109,,
35587,01127,13820,"Birmingham, AL"
34759,12105,29460,"Lakeland-Winter Haven, FL"
38345,47077,,
30711,13213,19140,"Dalton, GA"
31022,13175,20140,"Dublin, GA"
47342,18035,34620,"Muncie, IN"
35173,01073,13820,"Birmingham, AL"
68950,31001,25580,"Hastings, NE"
68365,31059,,
58007,38017,22020,"Fargo, ND-MN"
63430,29045,,
27041,37171,34340,"Mount Airy, NC"
93522,06027,13860,"Bishop, CA"
45338,39135,,
43516,39069,,
68943,31129,,
62979,17059,,
17362,42133,49620,"York-Hanover, PA"
87573,35047,29780,"Las Vegas, NM"
80401,08059,19740,"Denver-Aurora-Centennial, CO"
28782,37149,,
76259,48121,19100,"Dallas-Fort Worth-Arlington, TX"
44889,39077,35940,"Norwalk, OH"
64688,29117,,
38744,28151,24740,"Greenville, MS"
24605,51185,14140,"Bluefield, WV-VA"
37311,47011,17420,"Cleveland, TN"
27603,37183,39580,"Raleigh-Cary, NC"
45371,39109,19430,"Dayton-Kettering-Beavercreek, OH"
03884,33017,14460,"Boston-Cambridge-Newton, MA-NH"
12468,36039,,
74851,40125,43060,"Shawnee, OK"
80921,08041,17820,"Colorado Springs, CO"
76524,48145,47380,"Waco, TX"
46382,18091,33140,"Michigan City-La Porte, IN"
50456,19195,32380,"Mason City, IA"
39752,28019,,
38456,47099,29980,"Lawrenceburg, TN"
47597,18083,47180,"Vincennes, IN"
73528,40033,30020,"Lawton, OK"
48634,26017,13020,"Bay City, MI"
47666,18051,,
88023,35017,43500,"Silver City, NM"
06415,09011,,
71945,05113,,
46795,18087,,
56550,27107,,
48731,26063,,
57005,46099,43620,"Sioux Falls, SD-MN"
03221,33013,18180,"Concord, NH"
45381,39135,,
60914,17091,28100,"Kankakee, IL"
72102,05145,42620,"Searcy, AR"
37347,47115,16860,"Chattanooga, TN-GA"
25053,54005,16620,"Charleston, WV"
70395,22109,26380,"Houma-Bayou Cane-Thibodaux, LA"
24477,51015,44420,"Staunton-Stuarts Draft, VA"
84028,49033,21740,"Evanston, WY-UT"
17406,42133,49620,"York-Hanover, PA"
66751,20001,,
60146,17037,16980,"Chicago-Naperville-Elgin, IL-IN"
29924,45049,,
72416,05031,27860,"Jonesboro, AR"
60553,17103,19940,"Dixon, IL"
40445,21203,40080,"Richmond-Berea, KY"
53952,55077,,
56027,27043,,
95645,06113,40900,"Sacramento-Roseville-Folsom, CA"
53149,55133,33340,"Milwaukee-Waukesha, WI"
57032,46083,43620,"Sioux Falls, SD-MN"
42303,21059,36980,"Owensboro, KY"
80515,08069,22660,"Fort Collins-Loveland, CO"
29593,45031,22500,"Florence, SC"
48637,26145,40980,"Saginaw, MI"
31605,13185,46660,"Valdosta, GA"
52170,19005,,
29638,45001,24940,"Greenwood, SC"
17856,42119,30260,"Lewisburg, PA"
35904,01055,23460,"Gadsden, AL"
52141,19065,,
46542,18085,47700,"Warsaw, IN"
56288,27067,48820,"Willmar, MN"
53550,55045,31540,"Madison, WI"
71378,22041,,
84644,49027,,
25512,54099,26580,"Huntington-Ashland, WV-KY-OH"
62972,17087,,
41006,21191,17140,"Cincinnati, OH-KY-IN"
75750,48423,46340,"Tyler, TX"
46390,18091,33140,"Michigan City-La Porte, IN"
49235,26091,10300,"Adrian, MI"
28747,37175,14820,"Brevard, NC"
93660,06019,23420,"Fresno, CA"
62355,17149,,
13315,36077,36580,"Oneonta, NY"
72952,05033,22900,"Fort Smith, AR-OK"
46932,18017,30900,"Logansport, IN"
97463,41039,21660,"Eugene-Springfield, OR"
27703,37063,20500,"Durham-Chapel Hill, NC"
46552,18141,43780,"South Bend-Mishawaka, IN-MI"
99208,53063,44060,"Spokane-Spokane Valley, WA"
24565,51143,19260,"Danville, VA"
45806,39003,30620,"Lima, OH"
32759,12127,19660,"Deltona-Daytona Beach-Ormond Beach, FL"
16436,42123,47620,"Warren, PA"
57015,46125,43620,"Sioux Falls, SD-MN"
61051,17015,,
53963,55039,22540,"Fond du Lac, WI"
19363,42029,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
29848,45065,,
45152,39165,17140,"Cincinnati, OH-KY-IN"
52346,19011,16300,"Cedar Rapids, IA"
64733,29101,47660,"Warrensburg, MO"
44840,39005,11740,"Ashland, OH"
56139,27117,,
03037,33015,14460,"Boston-Cambridge-Newton, MA-NH"
68447,31133,,
30720,13313,19140,"Dalton, GA"
43431,39143,23380,"Fremont, OH"
12155,36077,36580,"Oneonta, NY"
64443,29021,41140,"St. Joseph, MO-KS"
50648,19013,47940,"Waterloo-Cedar Falls, IA"
60449,17197,16980,"Chicago-Naperville-Elgin, IL-IN"
79230,48075,,
17972,42107,39060,"Pottsville, PA"
63785,29031,16020,"Cape Girardeau, MO-IL"
84037,49011,36260,"Ogden, UT"
16657,42061,26500,"Huntingdon, PA"
61375,17123,37900,"Peoria, IL"
68331,31067,13100,"Beatrice, NE"
13618,36045,48060,"Watertown-Fort Drum, NY"
26581,54103,,
23856,51025,,
43128,39047,47920,"Washington Court House, OH"
75492,48147,14300,"Bonham, TX"
66536,20149,31740,"Manhattan, KS"
47847,18165,45460,"Terre Haute, IN"
21901,24015,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
18612,42079,42540,"Scranton--Wilkes-Barre, PA"
99026,53063,44060,"Spokane-Spokane Valley, WA"
72223,05119,30780,"Little Rock-North Little Rock-Conway, AR"
68838,31093,24260,"Grand Island, NE"
71327,22009,,
72713,05007,22220,"Fayetteville-Springdale-Rogers, AR"
03833,33015,14460,"Boston-Cambridge-Newton, MA-NH"
31798,13155,,
72386,05111,27860,"Jonesboro, AR"
05906,50009,,
00676,72099,10380,"Aguadilla, PR"
45684,39001,,
22728,51061,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
32667,12001,23540,"Gainesville, FL"
71325,22079,10780,"Alexandria, LA"
30180,13045,12060,"Atlanta-Sandy Springs-Roswell, GA"
68349,31025,36540,"Omaha, NE-IA"
87535,35049,42140,"Santa Fe, NM"
77539,48167,26420,"Houston-Pasadena-The Woodlands, TX"
97635,06049,,
28708,37175,14820,"Brevard, NC"
31035,13303,,
61262,17073,19340,"Davenport-Moline-Rock Island, IA-IL"
35571,01059,40770,"Russellville, AL"
53040,55131,33340,"Milwaukee-Waukesha, WI"
40823,21095,,
04239,23007,,
24931,54025,,
50598,19109,,
12093,36095,10580,"Albany-Schenectady-Troy, NY"
05737,50021,40860,"Rutland, VT"
13634,36045,48060,"Watertown-Fort Drum, NY"
56118,27033,,
38943,28015,24900,"Greenwood, MS"
85749,04019,46060,"Tucson, AZ"
84790,49053,41100,"St. George, UT"
37010,47147,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
54423,55097,44620,"Stevens Point-Plover, WI"
52570,19177,,
40402,21109,,
49679,26133,,
29570,45069,,
70090,22093,35380,"New Orleans-Metairie, LA"
52046,19061,20220,"Dubuque, IA"
24053,51141,,
67066,20151,,
14423,36051,40380,"Rochester, NY"
54204,55029,,
64484,29021,41140,"St. Joseph, MO-KS"
28056,37071,16740,"Charlotte-Concord-Gastonia, NC-SC"
52335,19107,,
29687,45045,24860,"Greenville-Anderson-Greer, SC"
29657,45077,24860,"Greenville-Anderson-Greer, SC"
54545,55125,,
50162,19127,32260,"Marshalltown, IA"
77486,48039,26420,"Houston-Pasadena-The Woodlands, TX"
16025,42019,38300,"Pittsburgh, PA"
01370,25011,24640,"Greenfield, MA"
04967,23025,,
41189,21135,,
79382,48303,31180,"Lubbock, TX"
28740,37199,,
49064,26159,,
75032,48397,19100,"Dallas-Fort Worth-Arlington, TX"
54740,55093,33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
57479,46013,10100,"Aberdeen, SD"
05454,50011,15540,"Burlington-South Burlington, VT"
27809,37065,40580,"Rocky Mount, NC"
38553,47049,,
84765,49053,41100,"St. George, UT"
75147,48467,,
72419,05031,27860,"Jonesboro, AR"
47648,18051,,
95465,06097,42220,"Santa Rosa-Petaluma, CA"
73461,40069,,
52626,19111,22800,"Fort Madison, IA"
45735,39009,11900,"Athens, OH"
14530,36121,,
76708,48309,47380,"Waco, TX"
31804,13145,17980,"Columbus, GA-AL"
30228,13151,12060,"Atlanta-Sandy Springs-Roswell, GA"
74766,40089,,
52336,19113,16300,"Cedar Rapids, IA"
50541,19151,,
30813,13073,12260,"Augusta-Richmond County, GA-SC"
78552,48061,15180,"Brownsville-Harlingen, TX"
31314,13179,25980,"Hinesville, GA"
68635,31023,,
52045,19061,20220,"Dubuque, IA"
58716,38055,,
04733,23003,,
50048,19077,19780,"Des Moines-West Des Moines, IA"
16417,42049,21500,"Erie, PA"
27596,37069,39580,"Raleigh-Cary, NC"
29470,45019,16700,"Charleston-North Charleston, SC"
52032,19061,20220,"Dubuque, IA"
35463,01125,46220,"Tuscaloosa, AL"
98221,53057,34580,"Mount Vernon-Anacortes, WA"
28669,37193,35900,"North Wilkesboro, NC"
56744,27089,,
64664,29117,,
35983,01019,,
65714,29043,44180,"Springfield, MO"
16214,42031,,
62533,17135,,
72034,05045,30780,"Little Rock-North Little Rock-Conway, AR"
73543,40031,30020,"Lawton, OK"
61326,17155,36837,"Ottawa, IL"
14541,36099,42900,"Seneca Falls, NY"
04005,23031,38860,"Portland-South Portland, ME"
50557,19187,22700,"Fort Dodge, IA"
62001,17119,41180,"St. Louis, MO-IL"
47512,18083,47180,"Vincennes, IN"
70339,22007,12940,"Baton Rouge, LA"
38255,47183,32280,"Martin, TN"
24325,51035,,
51364,19059,44020,"Spirit Lake, IA"
92254,06065,40140,"Riverside-San Bernardino-Ontario, CA"
38870,28095,,
38575,47027,,
50848,19173,,
66097,20087,45820,"Topeka, KS"
36039,01087,12220,"Auburn-Opelika, AL"
03781,33019,30150,"Lebanon-Claremont, NH-VT"
50274,19029,,
42265,21141,,
35501,01127,13820,"Birmingham, AL"
13775,36025,,
53189,55133,33340,"Milwaukee-Waukesha, WI"
51575,19155,36540,"Omaha, NE-IA"
70769,22005,12940,"Baton Rouge, LA"
39208,28121,27140,"Jackson, MS"
57251,46051,,
38233,47053,27180,"Jackson, TN"
93021,06111,37100,"Oxnard-Thousand Oaks-Ventura, CA"
55951,27099,12380,"Austin, MN"
63431,29121,,
78073,48029,41700,"San Antonio-New Braunfels, TX"
63953,29181,,
43933,39013,48540,"Wheeling, WV-OH"
26705,54077,34060,"Morgantown, WV"
76873,48083,,
87823,35053,,
94517,06013,41860,"San Francisco-Oakland-Fremont, CA"
52223,19055,,
49639,26133,,
97493,41039,21660,"Eugene-Springfield, OR"
47638,18129,21780,"Evansville, IN"
85173,04021,38060,"Phoenix-Mesa-Chandler, AZ"
27249,37081,24660,"Greensboro-High Point, NC"
66440,20085,45820,"Topeka, KS"
92304,06071,40140,"Riverside-San Bernardino-Ontario, CA"
78671,48171,23240,"Fredericksburg, TX"
54489,55141,49220,"Wisconsin Rapids-Marshfield, WI"
80249,08031,19740,"Denver-Aurora-Centennial, CO"
60931,17075,,
68059,31153,36540,"Omaha, NE-IA"
47840,18021,45460,"Terre Haute, IN"
62611,17017,,
84328,49005,30860,"Logan, UT-ID"
26378,54041,,
04074,23005,38860,"Portland-South Portland, ME"
28790,37089,11700,"Asheville, NC"
98229,53073,13380,"Bellingham, WA"
97543,41033,24420,"Grants Pass, OR"
97731,41035,28900,"Klamath Falls, OR"
38257,47131,46460,"Union City, TN"
26570,54061,34060,"Morgantown, WV"
98607,53011,38900,"Portland-Vancouver-Hillsboro, OR-WA"
65627,29213,14700,"Branson, MO"
24318,51021,,
14454,36051,40380,"Rochester, NY"
33917,12071,15980,"Cape Coral-Fort Myers, FL"
50452,19069,,
93668,06019,23420,"Fresno, CA"
44035,39093,17410,"Cleveland, OH"
64783,29217,,
54770,55121,,
48759,26063,,
68055,31173,,
80550,08123,24540,"Greeley, CO"
73024,40149,48220,"Weatherford, OK"
03279,33009,30150,"Lebanon-Claremont, NH-VT"
97321,41043,10540,"Albany, OR"
79539,48207,,
75471,48223,44860,"Sulphur Springs, TX"
01355,25011,24640,"Greenfield, MA"
00731,72113,38660,"Ponce, PR"
50527,19147,,
46341,18127,16980,"Chicago-Naperville-Elgin, IL-IN"
32221,12031,27260,"Jacksonville, FL"
62919,17069,,
33810,12105,29460,"Lakeland-Winter Haven, FL"
79407,48219,31180,"Lubbock, TX"
18810,42015,42380,"Sayre, PA"
84738,49053,41100,"St. George, UT"
23966,51147,,
68413,31025,36540,"Omaha, NE-IA"
78877,48323,20580,"Eagle Pass, TX"
78526,48061,15180,"Brownsville-Harlingen, TX"
84643,49039,,
42713,21099,,
35125,01115,13820,"Birmingham, AL"
56336,27153,,
62244,17133,41180,"St. Louis, MO-IL"
70739,22033,12940,"Baton Rouge, LA"
25671,54059,,
05656,50015,,
57570,46121,,
12926,36033,,
81057,08011,,
52659,19087,,
65052,29029,,
95045,06069,41940,"San Jose-Sunnyvale-Santa Clara, CA"
23417,51001,,
62985,17151,,
84320,49005,30860,"Logan, UT-ID"
49099,26149,44780,"Sturgis, MI"
49686,26055,45900,"Traverse City, MI"
52330,19055,,
47634,18147,,
95360,06099,33700,"Modesto, CA"
32639,12075,23540,"Gainesville, FL"
43716,39111,,
43964,39081,48260,"Weirton-Steubenville, WV-OH"
99507,02020,11260,"Anchorage, AK"
50571,19151,,
40515,21067,30460,"Lexington-Fayette, KY"
76511,48027,28660,"Killeen-Temple, TX"
68973,31001,25580,"Hastings, NE"
03894,33003,,
19958,10005,42580,"Seaford, DE"
47557,18083,47180,"Vincennes, IN"
99651,02050,,
27541,37145,20500,"Durham-Chapel Hill, NC"
62998,17181,,
72060,05145,42620,"Searcy, AR"
56588,27111,22260,"Fergus Falls, MN"
00765,72147,,
12474,36025,,
75603,48183,30980,"Longview, TX"
16930,42117,,
44057,39085,17410,"Cleveland, OH"
25962,54019,13220,"Beckley, WV"
67470,20169,41460,"Salina, KS"
58445,38031,,
67751,20063,,
97305,41047,41420,"Salem, OR"
64012,29037,28140,"Kansas City, MO-KS"
28127,37167,10620,"Albemarle, NC"
57224,46109,,
45142,39071,,
16254,42031,,
28685,37193,35900,"North Wilkesboro, NC"
00718,72103,41980,"San Juan-Bayamón-Caguas, PR"
35671,01083,26620,"Huntsville, AL"
45850,39003,30620,"Lima, OH"
35760,01089,26620,"Huntsville, AL"
27583,37145,20500,"Durham-Chapel Hill, NC"
72773,05087,22220,"Fayetteville-Springdale-Rogers, AR"
04260,23005,38860,"Portland-South Portland, ME"
25253,54053,,
06437,09009,,
72176,05085,30780,"Little Rock-North Little Rock-Conway, AR"
47868,18119,14020,"Bloomington, IN"
49881,26043,27020,"Iron Mountain, MI-WI"
63966,29223,,
31532,13161,,
25504,54011,26580,"Huntington-Ashland, WV-KY-OH"
37127,47149,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
67144,20015,48620,"Wichita, KS"
37153,47149,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
95033,06087,42100,"Santa Cruz-Watsonville, CA"
16242,42031,,
66552,20085,45820,"Topeka, KS"
29518,45089,,
98831,53007,48300,"Wenatchee-East Wenatchee, WA"
61373,17099,36837,"Ottawa, IL"
74469,40101,34780,"Muskogee, OK"
95247,06009,,
61485,17095,23660,"Galesburg, IL"
88314,35035,10460,"Alamogordo, NM"
43162,39097,18140,"Columbus, OH"
62367,17067,,
47630,18173,21780,"Evansville, IN"
76865,48399,,
77629,48245,13140,"Beaumont-Port Arthur, TX"
85745,04019,46060,"Tucson, AZ"
75497,48499,,
64504,29021,41140,"St. Joseph, MO-KS"
42413,21107,31580,"Madisonville, KY"
03307,33013,18180,"Concord, NH"
13667,36089,32390,"Massena-Ogdensburg, NY"
04472,23009,,
26405,54001,,
16829,42027,44300,"State College, PA"
31629,13027,46660,"Valdosta, GA"
50075,19079,,
02769,25005,39300,"Providence-Warwick, RI-MA"
29625,45007,24860,"Greenville-Anderson-Greer, SC"
28430,37047,,
32426,12063,,
37752,47025,,
76261,48337,,
36562,01003,19300,"Daphne-Fairhope-Foley, AL"
68633,31053,23340,"Fremont, NE"
43410,39143,23380,"Fremont, OH"
62934,17059,,
16145,42085,25850,"Hermitage, PA"
55389,27093,,
05739,50021,40860,"Rutland, VT"
54632,55123,29100,"La Crosse-Onalaska, WI-MN"
75566,48067,,
39152,28129,,
03825,33017,14460,"Boston-Cambridge-Newton, MA-NH"
74875,40081,36420,"Oklahoma City, OK"
45171,39015,17140,"Cincinnati, OH-KY-IN"
30253,13151,12060,"Atlanta-Sandy Springs-Roswell, GA"
35811,01089,26620,"Huntsville, AL"
75605,48183,30980,"Longview, TX"
49417,26139,24340,"Grand Rapids-Wyoming-Kentwood, MI"
77655,48245,13140,"Beaumont-Port Arthur, TX"
49230,26075,27100,"Jackson, MI"
72044,05023,,
04626,23029,,
44281,39103,17410,"Cleveland, OH"
99549,02164,,
39480,28067,29860,"Laurel, MS"
54110,55015,11540,"Appleton, WI"
61325,17099,36837,"Ottawa, IL"
62033,17117,41180,"St. Louis, MO-IL"
72840,05071,,
04353,23015,,
04011,23005,38860,"Portland-South Portland, ME"
57107,46099,43620,"Sioux Falls, SD-MN"
64431,29147,32340,"Maryville, MO"
13635,36089,32390,"Massena-Ogdensburg, NY"
65074,29135,27620,"Jefferson City, MO"
97522,41029,32780,"Medford, OR"
67545,20185,,
14042,36009,36460,"Olean, NY"
54407,55097,44620,"Stevens Point-Plover, WI"
68378,31127,,
40009,21155,,
68421,31127,,
98946,53037,21260,"Ellensburg, WA"
23874,51175,,
04290,23017,,
05751,50021,40860,"Rutland, VT"
61755,17179,37900,"Peoria, IL"
67134,20151,,
64756,29039,,
04062,23005,38860,"Portland-South Portland, ME"
01235,25003,38340,"Pittsfield, MA"
